"","datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count"
"314",2011-02-14 01:00:00,1,0,1,1,15.58,19.695,37,23.9994,1,6,7
"315",2011-02-14 02:00:00,1,0,1,1,14.76,16.665,40,19.9995,0,2,2
"316",2011-02-14 03:00:00,1,0,1,1,13.94,15.91,46,15.0013,1,1,2
"317",2011-02-14 04:00:00,1,0,1,1,13.12,15.15,53,19.0012,0,2,2
"318",2011-02-14 05:00:00,1,0,1,1,13.12,15.15,53,19.0012,0,3,3
"319",2011-02-14 06:00:00,1,0,1,1,13.94,15.15,46,19.9995,1,25,26
"320",2011-02-14 07:00:00,1,0,1,1,13.94,15.15,46,19.9995,2,96,98
"321",2011-02-14 08:00:00,1,0,1,1,15.58,19.695,40,31.0009,7,249,256
"322",2011-02-14 09:00:00,1,0,1,1,16.4,20.455,37,26.0027,8,122,130
"323",2011-02-14 10:00:00,1,0,1,1,18.04,21.97,33,15.0013,9,46,55
"324",2011-02-14 11:00:00,1,0,1,1,21.32,25,23,16.9979,10,43,53
"325",2011-02-14 12:00:00,1,0,1,1,22.96,26.515,22,30.0026,27,99,126
"326",2011-02-14 13:00:00,1,0,1,1,23.78,27.275,19,26.0027,27,93,120
"327",2011-02-14 14:00:00,1,0,1,1,24.6,29.545,15,32.9975,14,76,90
"328",2011-02-14 15:00:00,1,0,1,1,22.96,26.515,21,43.9989,19,71,90
"329",2011-02-14 16:00:00,1,0,1,1,21.32,25,27,31.0009,16,102,118
"330",2011-02-14 17:00:00,1,0,1,1,18.86,22.725,33,40.9973,25,218,243
"331",2011-02-14 18:00:00,1,0,1,1,16.4,20.455,40,40.9973,11,194,205
"332",2011-02-14 19:00:00,1,0,1,1,15.58,19.695,43,32.9975,12,86,98
"333",2011-02-14 20:00:00,1,0,1,1,14.76,15.91,46,31.0009,5,65,70
"334",2011-02-14 21:00:00,1,0,1,1,14.76,15.91,50,35.0008,8,35,43
"335",2011-02-14 22:00:00,1,0,1,1,13.94,14.395,46,43.9989,1,44,45
"336",2011-02-14 23:00:00,1,0,1,1,13.12,14.395,49,32.9975,1,19,20
"337",2011-02-15 00:00:00,1,0,1,1,12.3,13.635,49,27.9993,7,12,19
"338",2011-02-15 01:00:00,1,0,1,1,12.3,12.12,42,51.9987,0,5,5
"339",2011-02-15 02:00:00,1,0,1,1,11.48,11.365,41,46.0022,1,2,3
"340",2011-02-15 03:00:00,1,0,1,1,10.25,10.2275,39,40.5015,0,0,0
"341",2011-02-15 04:00:00,1,0,1,1,9.02,9.09,37,35.0008,0,1,1
"342",2011-02-15 05:00:00,1,0,1,1,9.02,9.09,32,31.0009,0,4,4
"343",2011-02-15 06:00:00,1,0,1,1,8.2,9.09,32,22.0028,0,30,30
"344",2011-02-15 07:00:00,1,0,1,1,8.2,9.09,32,23.9994,2,103,105
"345",2011-02-15 08:00:00,1,0,1,1,8.2,9.09,32,23.9994,10,213,223
"346",2011-02-15 09:00:00,1,0,1,1,9.02,9.85,29,30.0026,2,108,110
"347",2011-02-15 10:00:00,1,0,1,1,9.84,10.605,27,19.0012,5,47,52
"348",2011-02-15 11:00:00,1,0,1,1,10.66,12.12,25,16.9979,11,46,57
"349",2011-02-15 12:00:00,1,0,1,1,11.48,13.635,24,16.9979,6,65,71
"350",2011-02-15 13:00:00,1,0,1,1,13.12,15.15,21,15.0013,14,68,82
"351",2011-02-15 14:00:00,1,0,1,1,13.94,15.91,19,15.0013,10,69,79
"352",2011-02-15 15:00:00,1,0,1,1,13.94,16.665,19,11.0014,11,74,85
"353",2011-02-15 16:00:00,1,0,1,1,13.94,15.91,19,16.9979,21,77,98
"354",2011-02-15 17:00:00,1,0,1,1,13.12,15.15,22,15.0013,15,191,206
"355",2011-02-15 18:00:00,1,0,1,1,12.3,15.15,22,8.9981,14,198,212
"356",2011-02-15 19:00:00,1,0,1,1,11.48,14.395,26,8.9981,3,142,145
"357",2011-02-15 20:00:00,1,0,1,1,10.66,13.635,33,7.0015,3,98,101
"358",2011-02-15 21:00:00,1,0,1,1,9.84,14.395,52,0,5,61,66
"359",2011-02-15 22:00:00,1,0,1,1,9.84,14.395,44,0,0,41,41
"360",2011-02-15 23:00:00,1,0,1,2,9.02,12.88,44,6.0032,0,20,20
"361",2011-02-16 00:00:00,1,0,1,1,9.02,12.88,41,6.0032,0,15,15
"362",2011-02-16 01:00:00,1,0,1,1,8.2,11.365,44,6.0032,0,9,9
"363",2011-02-16 02:00:00,1,0,1,1,8.2,10.6075,45,9.5006,0,0,0
"364",2011-02-16 03:00:00,1,0,1,2,8.2,9.85,47,12.998,0,1,1
"365",2011-02-16 04:00:00,1,0,1,1,8.2,9.85,51,12.998,0,1,1
"366",2011-02-16 05:00:00,1,0,1,1,8.2,9.85,47,12.998,0,5,5
"367",2011-02-16 06:00:00,1,0,1,1,8.2,9.85,55,15.0013,1,32,33
"368",2011-02-16 07:00:00,1,0,1,2,8.2,9.85,55,15.0013,5,103,108
"369",2011-02-16 08:00:00,1,0,1,2,9.02,11.365,55,11.0014,6,224,230
"370",2011-02-16 09:00:00,1,0,1,1,9.84,10.605,52,19.0012,2,122,124
"371",2011-02-16 10:00:00,1,0,1,1,10.66,11.365,41,26.0027,14,55,69
"372",2011-02-16 11:00:00,1,0,1,1,13.94,15.15,34,19.9995,7,59,66
"373",2011-02-16 12:00:00,1,0,1,1,15.58,19.695,32,22.0028,14,72,86
"374",2011-02-16 13:00:00,1,0,1,1,17.22,21.21,30,23.9994,13,80,93
"375",2011-02-16 14:00:00,1,0,1,1,18.86,22.725,28,27.9993,17,65,82
"376",2011-02-16 15:00:00,1,0,1,1,18.86,22.725,28,27.9993,35,82,117
"377",2011-02-16 16:00:00,1,0,1,1,18.86,22.725,31,26.0027,26,96,122
"378",2011-02-16 17:00:00,1,0,1,1,18.86,22.725,28,19.0012,11,244,255
"379",2011-02-16 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,20,202,222
"380",2011-02-16 19:00:00,1,0,1,1,13.94,15.91,53,15.0013,18,143,161
"381",2011-02-16 20:00:00,1,0,1,1,15.58,19.695,43,12.998,10,108,118
"382",2011-02-16 21:00:00,1,0,1,1,14.76,17.425,46,12.998,5,87,92
"383",2011-02-16 22:00:00,1,0,1,1,13.94,16.665,53,12.998,12,61,73
"384",2011-02-16 23:00:00,1,0,1,1,15.58,19.695,40,15.0013,2,31,33
"385",2011-02-17 00:00:00,1,0,1,1,13.94,16.665,53,12.998,1,16,17
"386",2011-02-17 01:00:00,1,0,1,1,13.94,15.91,53,15.0013,0,6,6
"387",2011-02-17 02:00:00,1,0,1,2,13.94,15.91,53,15.0013,2,4,6
"388",2011-02-17 03:00:00,1,0,1,1,13.94,16.665,53,12.998,3,1,4
"389",2011-02-17 04:00:00,1,0,1,1,13.12,15.91,57,12.998,3,1,4
"390",2011-02-17 05:00:00,1,0,1,1,13.12,16.665,66,6.0032,1,11,12
"391",2011-02-17 06:00:00,1,0,1,1,12.3,15.15,70,8.9981,3,44,47
"392",2011-02-17 07:00:00,1,0,1,1,13.12,16.665,57,7.0015,7,119,126
"393",2011-02-17 08:00:00,1,0,1,1,13.12,16.665,57,6.0032,18,267,285
"394",2011-02-17 09:00:00,1,0,1,1,14.76,17.425,57,12.998,16,163,179
"395",2011-02-17 10:00:00,1,0,1,1,15.58,19.695,54,12.998,18,70,88
"396",2011-02-17 11:00:00,1,0,1,2,18.04,21.97,44,16.9979,19,71,90
"397",2011-02-17 12:00:00,1,0,1,1,19.68,23.485,41,15.0013,15,86,101
"398",2011-02-17 13:00:00,1,0,1,1,22.14,25.76,34,15.0013,15,108,123
"399",2011-02-17 14:00:00,1,0,1,1,24.6,31.06,31,15.0013,26,55,81
"400",2011-02-17 15:00:00,1,0,1,1,24.6,30.305,28,16.9979,15,91,106
"401",2011-02-17 16:00:00,1,0,1,2,22.96,26.515,35,19.9995,29,117,146
"402",2011-02-17 17:00:00,1,0,1,2,23.78,27.275,32,19.9995,18,256,274
"403",2011-02-17 18:00:00,1,0,1,2,22.14,25.76,42,19.0012,11,211,222
"404",2011-02-17 19:00:00,1,0,1,1,19.68,23.485,55,22.0028,14,161,175
"405",2011-02-17 20:00:00,1,0,1,1,19.68,23.485,59,22.0028,8,131,139
"406",2011-02-17 21:00:00,1,0,1,1,21.32,25,55,26.0027,5,119,124
"407",2011-02-17 22:00:00,1,0,1,1,20.5,24.24,59,19.0012,8,68,76
"408",2011-02-17 23:00:00,1,0,1,1,18.86,22.725,67,19.9995,4,40,44
"409",2011-02-18 00:00:00,1,0,1,1,18.04,21.97,72,19.0012,12,20,32
"410",2011-02-18 01:00:00,1,0,1,1,18.04,21.97,72,15.0013,1,7,8
"411",2011-02-18 02:00:00,1,0,1,1,18.04,21.97,72,19.0012,2,5,7
"412",2011-02-18 03:00:00,1,0,1,1,18.86,22.725,67,16.9979,2,6,8
"413",2011-02-18 04:00:00,1,0,1,1,18.86,22.725,67,16.9979,0,1,1
"414",2011-02-18 05:00:00,1,0,1,2,18.86,22.725,67,7.0015,1,6,7
"415",2011-02-18 06:00:00,1,0,1,2,18.04,21.97,72,11.0014,2,48,50
"416",2011-02-18 07:00:00,1,0,1,2,17.22,21.21,77,15.0013,8,108,116
"417",2011-02-18 08:00:00,1,0,1,2,17.22,21.21,77,12.998,26,246,272
"418",2011-02-18 09:00:00,1,0,1,2,17.22,21.21,77,12.998,15,154,169
"419",2011-02-18 10:00:00,1,0,1,2,18.04,21.97,72,15.0013,17,78,95
"420",2011-02-18 11:00:00,1,0,1,1,18.04,21.97,72,11.0014,31,82,113
"421",2011-02-18 12:00:00,1,0,1,1,20.5,24.24,59,12.998,59,126,185
"422",2011-02-18 13:00:00,1,0,1,1,24.6,31.06,43,12.998,45,131,176
"423",2011-02-18 14:00:00,1,0,1,1,27.06,31.06,36,19.9995,73,118,191
"424",2011-02-18 15:00:00,1,0,1,1,27.06,31.06,36,22.0028,55,117,172
"425",2011-02-18 16:00:00,1,0,1,1,27.06,31.06,36,19.0012,68,164,232
"426",2011-02-18 17:00:00,1,0,1,1,27.06,31.06,34,23.9994,52,275,327
"427",2011-02-18 18:00:00,1,0,1,1,26.24,31.06,33,22.0028,29,195,224
"428",2011-02-18 19:00:00,1,0,1,1,25.42,31.06,29,39.0007,16,146,162
"429",2011-02-18 20:00:00,1,0,1,1,24.6,31.06,31,12.998,19,105,124
"430",2011-02-18 21:00:00,1,0,1,1,23.78,27.275,21,32.9975,11,61,72
"431",2011-02-18 22:00:00,1,0,1,1,22.14,25.76,10,16.9979,19,88,107
"432",2011-02-18 23:00:00,1,0,1,1,21.32,25,8,19.0012,16,61,77
"433",2011-02-19 00:00:00,1,0,0,1,19.68,23.485,12,32.9975,6,23,29
"434",2011-02-19 01:00:00,1,0,0,1,18.86,22.725,14,27.9993,10,21,31
"435",2011-02-19 02:00:00,1,0,0,1,18.04,21.97,13,26.0027,3,14,17
"436",2011-02-19 03:00:00,1,0,0,1,17.22,21.21,14,19.9995,0,7,7
"437",2011-02-19 04:00:00,1,0,0,1,16.4,20.455,15,22.0028,0,3,3
"438",2011-02-19 05:00:00,1,0,0,1,16.4,20.455,15,22.0028,0,3,3
"439",2011-02-19 06:00:00,1,0,0,1,16.4,20.455,17,27.9993,3,3,6
"440",2011-02-19 07:00:00,1,0,0,1,15.58,19.695,17,35.0008,6,16,22
"441",2011-02-19 08:00:00,1,0,0,1,15.58,19.695,17,39.0007,9,36,45
"442",2011-02-19 09:00:00,1,0,0,1,16.4,20.455,16,43.9989,18,37,55
"443",2011-02-19 10:00:00,1,0,0,1,17.22,21.21,16,39.0007,34,72,106
"444",2011-02-19 11:00:00,1,0,0,1,18.04,21.97,16,39.0007,47,76,123
"445",2011-02-19 12:00:00,1,0,0,1,18.04,21.97,18,32.9975,38,81,119
"446",2011-02-19 13:00:00,1,0,0,1,18.04,21.97,16,40.9973,52,103,155
"447",2011-02-19 14:00:00,1,0,0,1,18.86,22.725,15,43.9989,102,94,196
"448",2011-02-19 15:00:00,1,0,0,1,18.04,21.97,16,50.0021,84,87,171
"449",2011-02-19 16:00:00,1,0,0,1,18.04,21.97,16,43.0006,39,81,120
"450",2011-02-19 17:00:00,1,0,0,1,17.22,21.21,19,40.9973,36,91,127
"451",2011-02-19 18:00:00,1,0,0,1,14.76,15.91,25,30.0026,21,67,88
"452",2011-02-19 19:00:00,1,0,0,1,13.94,15.15,29,23.9994,5,54,59
"453",2011-02-19 20:00:00,1,0,0,1,13.12,14.395,28,35.0008,9,38,47
"454",2011-02-19 21:00:00,1,0,0,1,13.12,13.635,26,36.9974,4,29,33
"455",2011-02-19 22:00:00,1,0,0,1,12.3,12.88,28,32.9975,2,42,44
"456",2011-02-19 23:00:00,1,0,0,1,11.48,12.12,33,30.0026,4,25,29
